feature_id,gene_symbol,gene_title,gene_symbol_raw,multiple_gene_symbols,has_gene_symbol,interpretable_probe,logFC_T1R_R1_vs_Borderline_non_reaction,average_expression,moderated_t,raw_p_value,adjusted_p_value,log_odds,regulation,abs_logFC
A_33_P3410584,LOC645586,LOC645586,LOC645586,FALSE,TRUE,TRUE,-1.4391622503666652,-0.35140138611363636,-8.657688726091743,3.682202859942094e-11,7.78270396477361e-7,15.138170132588112,Down_in_T1R_R1,1.4391622503666652
A_23_P360754,ADAMTS4,ADAMTS4,ADAMTS4,FALSE,TRUE,TRUE,1.6919039661523794,1.6251504282727274,7.572363388979596,1.3995760181915159e-9,7.913307747654136e-6,11.727217279458683,Up_in_T1R_R1,1.6919039661523794
A_23_P16252,KLK1,KLK1,KLK1,FALSE,TRUE,TRUE,-1.1178271852380943,2.0541966304545456,-7.525636408787523,1.6403486996622554e-9,7.913307747654136e-6,11.577848645742506,Down_in_T1R_R1,1.1178271852380943
A_33_P3343972,RSPH1,RSPH1,RSPH1,FALSE,TRUE,TRUE,-1.191841238695237,0.43726657595454543,-7.478536053201739,1.9252564121795803e-9,7.913307747654136e-6,11.427114982529762,Down_in_T1R_R1,1.191841238695237
A_33_P3393766,C17orf96,C17orf96,C17orf96,FALSE,TRUE,TRUE,1.3869883084999992,-0.8995706317045454,7.171739547679521,5.481487004613773e-9,1.5215299059521251e-5,10.441460839369345,Up_in_T1R_R1,1.3869883084999992
A_23_P69100,ARHGEF26,ARHGEF26,ARHGEF26,FALSE,TRUE,TRUE,-1.2723680996047608,0.04137403070454545,-7.072123672170117,7.707008432422853e-9,1.628953302276894e-5,10.120171166123471,Down_in_T1R_R1,1.2723680996047608
A_23_P158725,SLC16A3,SLC16A3,SLC16A3,FALSE,TRUE,TRUE,1.2475089867619042,-1.384468622727273,6.954368090193062,1.1535790748553412e-8,2.2165497569220447e-5,9.739721998527829,Up_in_T1R_R1,1.2475089867619042
A_23_P30655,NFKBIE,NFKBIE,NFKBIE,FALSE,TRUE,TRUE,1.062549352419047,1.2441374967272727,6.820473582130151,1.8258381907088572e-8,2.613184878964572e-5,9.306400738557556,Up_in_T1R_R1,1.062549352419047
A_24_P398147,NEBL,NEBL,NEBL,FALSE,TRUE,TRUE,-1.2347846315571418,0.26350939506818183,-6.8052850131814475,1.923521971429976e-8,2.613184878964572e-5,9.257204065490647,Down_in_T1R_R1,1.2347846315571418
A_23_P79302,LYPD6B,LYPD6B,LYPD6B,FALSE,TRUE,TRUE,-1.2578160123809516,0.9913791789090908,-6.702438708624966,2.7379439613152818e-8,2.6535334215732545e-5,8.923889987185806,Down_in_T1R_R1,1.2578160123809516
A_23_P207850,TNS4,TNS4,TNS4,FALSE,TRUE,TRUE,-1.2006898382095226,0.22272728777272727,-6.694934076608628,2.809417965329878e-8,2.6535334215732545e-5,8.899556669666033,Down_in_T1R_R1,1.2006898382095226
A_23_P115022,TMEM125,TMEM125,TMEM125,FALSE,TRUE,TRUE,-1.118013645247618,-0.8788611048636363,-6.68530625040073,2.9038563873073684e-8,2.6535334215732545e-5,8.868336962703001,Down_in_T1R_R1,1.118013645247618
A_33_P3377750,KLC3,KLC3,KLC3,FALSE,TRUE,TRUE,-1.0745374377857138,1.7214740043409091,-6.653459137755716,3.239485331485449e-8,2.6535334215732545e-5,8.765052133926023,Down_in_T1R_R1,1.0745374377857138
A_33_P3367860,CHRM1,CHRM1,CHRM1,FALSE,TRUE,TRUE,-1.1023441934809513,0.08932317802272727,-6.577697082726514,4.202435598697802e-8,2.783362501652832e-5,8.519260434608,Down_in_T1R_R1,1.1023441934809513
A_33_P3394140,LOC283050,LOC283050,LOC283050,FALSE,TRUE,TRUE,1.1490725459714284,0.2745871345,6.5768955647838085,4.2140234695727975e-8,2.783362501652832e-5,8.516659555959361,Up_in_T1R_R1,1.1490725459714284
A_23_P65307,SLITRK6,SLITRK6,SLITRK6,FALSE,TRUE,TRUE,-1.3742844373809513,0.9022017286818182,-6.5278438077950796,4.987552496228213e-8,3.100497340008221e-5,8.357471791179588,Down_in_T1R_R1,1.3742844373809513
A_33_P3238290,FAM65C,FAM65C,FAM65C,FALSE,TRUE,TRUE,1.165446376742856,-0.02384414045454545,6.518226968711463,5.155106357565173e-8,3.1130950849570706e-5,8.326258617235847,Up_in_T1R_R1,1.165446376742856
A_23_P71170,TRPV6,TRPV6,TRPV6,FALSE,TRUE,TRUE,-1.1014042622047604,-0.24585250706818185,-6.485589417662909,5.7668718502315586e-8,3.294286579094438e-5,8.220320460738915,Down_in_T1R_R1,1.1014042622047604
A_23_P148990,HMCN1,HMCN1,HMCN1,FALSE,TRUE,TRUE,1.0492870736761897,1.5296984023636364,6.35854113014342,8.923287796133221e-8,4.1256138565563665e-5,7.807877933879754,Up_in_T1R_R1,1.0492870736761897
A_33_P3361546,TFAP2A,TFAP2A,TFAP2A,FALSE,TRUE,TRUE,-1.2461692345809514,-0.13632715395454545,-6.356732473155316,8.978909793792246e-8,4.1256138565563665e-5,7.802006296392768,Down_in_T1R_R1,1.2461692345809514
A_23_P60130,MAL2,MAL2,MAL2,FALSE,TRUE,TRUE,-1.1096317424047613,-0.8565722164772728,-6.285518053824507,1.1467595365223165e-7,4.294297437354008e-5,7.570828004021368,Down_in_T1R_R1,1.1096317424047613
A_33_P3282075,SP6,SP6,SP6,FALSE,TRUE,TRUE,-1.1343866821619035,0.3230441686818182,-6.28490365798219,1.1491822300258357e-7,4.294297437354008e-5,7.568833691306307,Down_in_T1R_R1,1.1343866821619035
A_33_P3540143,IL17RA,IL17RA,IL17RA,FALSE,TRUE,TRUE,1.0884920837142849,2.3573131422727274,6.269380919169353,1.2121171844706078e-7,4.294297437354008e-5,7.518448510572031,Up_in_T1R_R1,1.0884920837142849
A_23_P31143,TPD52L1,TPD52L1,TPD52L1,FALSE,TRUE,TRUE,-1.3254602609571426,-0.445442627659091,-6.267986610645721,1.217935990697509e-7,4.294297437354008e-5,7.5139228527029,Down_in_T1R_R1,1.3254602609571426
A_23_P27734,NPAS1,NPAS1,NPAS1,FALSE,TRUE,TRUE,-1.0671188679285706,-1.1458564751136364,-6.267058936877373,1.221822857895522e-7,4.294297437354008e-5,7.510911813351219,Down_in_T1R_R1,1.0671188679285706
A_24_P334130,FN1,FN1,FN1,FALSE,TRUE,TRUE,1.212217719761904,-1.7385642752272727,6.262600532280612,1.2406767031834356e-7,4.294297437354008e-5,7.496440876205788,Up_in_T1R_R1,1.212217719761904
A_33_P3725227,COBL,COBL,COBL,FALSE,TRUE,TRUE,-1.1288699546047611,0.4671200938863636,-6.2608547997784205,1.248138025345139e-7,4.294297437354008e-5,7.490774698296669,Down_in_T1R_R1,1.1288699546047611
A_24_P35228,GRHL2,GRHL2,GRHL2,FALSE,TRUE,TRUE,-1.5130306055238083,0.5237554236363636,-6.258156572888662,1.2597585966214385e-7,4.294297437354008e-5,7.482017049032815,Down_in_T1R_R1,1.5130306055238083
A_32_P99347,LINC00256B,LINC00256B,LINC00256B,FALSE,TRUE,TRUE,1.2048319228714277,0.8163455175227273,6.25705495309062,1.2645339954940957e-7,4.294297437354008e-5,7.478441540317806,Up_in_T1R_R1,1.2048319228714277
A_23_P62115,TIMP1,TIMP1,TIMP1,FALSE,TRUE,TRUE,1.113992710857142,0.8272163831818181,6.244896521190044,1.3184555524247629e-7,4.294297437354008e-5,7.438980106378843,Up_in_T1R_R1,1.113992710857142
A_23_P127186,TACC2,TACC2,TACC2,FALSE,TRUE,TRUE,-1.17963361362857,0.8757739382272727,-6.232650812905792,1.375085078224289e-7,4.294297437354008e-5,7.399237346980377,Down_in_T1R_R1,1.17963361362857
A_23_P320578,RGS16,RGS16,RGS16,FALSE,TRUE,TRUE,1.0234676174761896,-0.6702347129545454,6.231277175315115,1.3815869877936817e-7,4.294297437354008e-5,7.394779412078475,Up_in_T1R_R1,1.0234676174761896
A_23_P152970,RAPGEFL1,RAPGEFL1,RAPGEFL1,FALSE,TRUE,TRUE,-1.0725266695238085,2.824969440909091,-6.2132771136218885,1.469678781326052e-7,4.3574743750879074e-5,7.336365483484582,Down_in_T1R_R1,1.0725266695238085
A_23_P257111,FBP1,FBP1,FBP1,FALSE,TRUE,TRUE,1.9215435452380945,4.1582412522727275,6.211323532143235,1.4795706769394618e-7,4.3574743750879074e-5,7.330026007595738,Up_in_T1R_R1,1.9215435452380945
A_23_P53198,DGAT2,DGAT2,DGAT2,FALSE,TRUE,TRUE,-1.1800198999999991,3.476775022727273,-6.197485207340566,1.551569620676466e-7,4.3574743750879074e-5,7.285121708305387,Down_in_T1R_R1,1.1800198999999991
A_33_P3243502,LOC389634,LOC389634,LOC389634,FALSE,TRUE,TRUE,1.0717887859523805,2.2427996329545454,6.194632062383333,1.566843548952881e-7,4.3574743750879074e-5,7.27586387895503,Up_in_T1R_R1,1.0717887859523805
A_23_P7402,PDZD2,PDZD2,PDZD2,FALSE,TRUE,TRUE,-1.044222849523808,2.281532831818182,-6.1685142964235595,1.713825757212204e-7,4.402501284832041e-5,7.1911244302550825,Down_in_T1R_R1,1.044222849523808
A_23_P500501,FGFR3,FGFR3,FGFR3,FALSE,TRUE,TRUE,-1.4538484052380949,3.442891897727273,-6.1629271726185975,1.7470127667652605e-7,4.402501284832041e-5,7.172998659951264,Down_in_T1R_R1,1.4538484052380949
A_23_P143348,OVOL2,OVOL2,OVOL2,FALSE,TRUE,TRUE,-1.0497217164999992,-1.152214347840909,-6.13907322175814,1.896070191006683e-7,4.5028471412491295e-5,7.095619052850357,Down_in_T1R_R1,1.0497217164999992
A_23_P216556,EPB41L4B,EPB41L4B,EPB41L4B,FALSE,TRUE,TRUE,-1.1264048517714278,0.7176989244545454,-6.115873496208805,2.0532007560851545e-7,4.727342192884574e-5,7.020374233414532,Down_in_T1R_R1,1.1264048517714278
A_23_P259344,CECR6,CECR6,CECR6,FALSE,TRUE,TRUE,1.0430811464523806,0.01872215952272726,6.084915595086928,2.2832899461993077e-7,5.1892060540718886e-5,6.919988343477935,Up_in_T1R_R1,1.0430811464523806
A_33_P3398912,SLC2A6,SLC2A6,SLC2A6,FALSE,TRUE,TRUE,1.148917714499999,1.055962812840909,6.0425204870827445,2.6406583520851705e-7,5.551806651422507e-5,6.78256014453316,Up_in_T1R_R1,1.148917714499999
A_23_P146294,EFCAB1,EFCAB1,EFCAB1,FALSE,TRUE,TRUE,-1.3284742503809517,0.6410456227727273,-6.034789433098682,2.711599139902712e-7,5.564306739901332e-5,6.75750520612974,Down_in_T1R_R1,1.3284742503809517
A_23_P57784,CLDN1,CLDN1,CLDN1,FALSE,TRUE,TRUE,-1.4465745493809514,2.562623128409091,-5.98854971434007,3.1773657091747256e-7,5.991119255413037e-5,6.607693938205732,Down_in_T1R_R1,1.4465745493809514
A_23_P202206,GSTO2,GSTO2,GSTO2,FALSE,TRUE,TRUE,-1.1379900235333322,-0.8104006112272727,-5.98620061406,3.203049185568098e-7,5.991119255413037e-5,6.600085215797599,Down_in_T1R_R1,1.1379900235333322
A_33_P3256391,CRB3,CRB3,CRB3,FALSE,TRUE,TRUE,-1.0089976145619044,-0.2440007824090909,-5.949581357158033,3.631242133038605e-7,6.311068780675666e-5,6.481503832781219,Down_in_T1R_R1,1.0089976145619044
A_33_P3418833,FLRT3,FLRT3,FLRT3,FALSE,TRUE,TRUE,-1.7617205751809513,-0.39142486027272727,-5.933189526619073,3.84095529785409e-7,6.32815602884121e-5,6.428441396934434,Down_in_T1R_R1,1.7617205751809513
A_23_P153480,KLK5,KLK5,KLK5,FALSE,TRUE,TRUE,-1.022166641904761,1.9827008727272728,-5.930880070099235,3.871455983743601e-7,6.32815602884121e-5,6.420966329172535,Down_in_T1R_R1,1.022166641904761
A_23_P104464,ALOX5,ALOX5,ALOX5,FALSE,TRUE,TRUE,1.216519037809523,1.7238313586363636,5.9295841166888925,3.888677030943411e-7,6.32815602884121e-5,6.416771791709489,Up_in_T1R_R1,1.216519037809523
A_33_P3227400,COL4A4,COL4A4,COL4A4,FALSE,TRUE,TRUE,1.867130101947618,1.5510791843863636,5.9250735614284435,3.9492119128819753e-7,6.343848616411352e-5,6.402173318910914,Up_in_T1R_R1,1.867130101947618
A_23_P157136,SCIN,SCIN,SCIN,FALSE,TRUE,TRUE,-1.3545643878333322,0.30570412556818183,-5.915268634173006,4.084058536532981e-7,6.490275280312864e-5,6.370442690013786,Down_in_T1R_R1,1.3545643878333322
A_23_P69537,NMU,NMU,NMU,FALSE,TRUE,TRUE,-1.413645275142856,0.0849885940909091,-5.9097088966593505,4.162548812417068e-7,6.494129240399665e-5,6.352452258064573,Down_in_T1R_R1,1.413645275142856
A_23_P8834,EPHX2,EPHX2,EPHX2,FALSE,TRUE,TRUE,-1.0946476707857131,0.9881988098409092,-5.901073877415539,4.287443899988653e-7,6.494129240399665e-5,6.3245135463805875,Down_in_T1R_R1,1.0946476707857131
A_32_P4626,LOC100505880,LOC100505880,LOC100505880,FALSE,TRUE,TRUE,-1.0935312627190474,0.10181451852272728,-5.881113840182753,4.590610215360034e-7,6.78511451131816e-5,6.259946197522997,Down_in_T1R_R1,1.0935312627190474
A_24_P935986,BCAT1,BCAT1,BCAT1,FALSE,TRUE,TRUE,1.5909499605714266,-1.224275804909091,5.871421533498982,4.745430771677542e-7,6.869823615765516e-5,6.228600266610502,Up_in_T1R_R1,1.5909499605714266
A_33_P3402565,DSP,DSP,DSP,FALSE,TRUE,TRUE,-1.1161612452380942,4.038202552272727,-5.865132031136202,4.84866681366168e-7,6.935593823045092e-5,6.2082618882816965,Down_in_T1R_R1,1.1161612452380942
A_23_P407840,FNDC1,FNDC1,FNDC1,FALSE,TRUE,TRUE,1.609937039809523,-0.910572947181818,5.861915130343737,4.902330361719699e-7,6.935593823045092e-5,6.197860168565128,Up_in_T1R_R1,1.609937039809523
A_33_P3310929,ADAM12,ADAM12,ADAM12,FALSE,TRUE,TRUE,1.6108072535904756,-0.6322823750454546,5.8610877222116375,4.916228325999872e-7,6.935593823045092e-5,6.1951848635020434,Up_in_T1R_R1,1.6108072535904756
A_23_P45011,PPP1R14C,PPP1R14C,PPP1R14C,FALSE,TRUE,TRUE,-1.31347052047619,1.783150155,-5.8424269383054765,5.240305003334206e-7,7.054718888565081e-5,6.134857396092229,Down_in_T1R_R1,1.31347052047619
A_23_P208788,C19orf33,C19orf33,C19orf33,FALSE,TRUE,TRUE,-1.0874383814476185,0.07228407436363637,-5.832951310698045,5.412919253441382e-7,7.240978565869433e-5,6.1042312355057495,Down_in_T1R_R1,1.0874383814476185
A_23_P36397,CYP27B1,CYP27B1,CYP27B1,FALSE,TRUE,TRUE,3.0570310501904743,0.8040586804545454,5.8281891413426505,5.501795264148193e-7,7.267871543939764e-5,6.088841281365693,Up_in_T1R_R1,3.0570310501904743
A_23_P256948,MSC,MSC,MSC,FALSE,TRUE,TRUE,1.0973455257142848,-0.9474616564545454,5.820755973270576,5.643431433966942e-7,7.362936221501561e-5,6.064821935357066,Up_in_T1R_R1,1.0973455257142848
A_23_P253791,CAMP,CAMP,CAMP,FALSE,TRUE,TRUE,2.665743868890475,0.9360836699772728,5.796053225316803,6.140717622575128e-7,7.737979675512759e-5,5.985020579882662,Up_in_T1R_R1,2.665743868890475
A_32_P86763,TGM2,TGM2,TGM2,FALSE,TRUE,TRUE,1.0400524071428567,-3.036043834090909,5.793883516622208,6.186424931062542e-7,7.737979675512759e-5,5.978013099131041,Up_in_T1R_R1,1.0400524071428567
A_33_P3415698,TMIGD2,TMIGD2,TMIGD2,FALSE,TRUE,TRUE,1.0603755383666658,0.3859579603863637,5.79040632250476,6.260382875249252e-7,7.737979675512759e-5,5.9667834282522305,Up_in_T1R_R1,1.0603755383666658
A_24_P299685,PDPN,PDPN,PDPN,FALSE,TRUE,TRUE,1.1183567553714275,1.212707509,5.764772956510872,6.833427162440213e-7,8.224939004316529e-5,5.884022376997948,Up_in_T1R_R1,1.1183567553714275
A_23_P403335,EXPH5,EXPH5,EXPH5,FALSE,TRUE,TRUE,-1.1076108742857134,2.364415898181818,-5.761720920627316,6.905042937241182e-7,8.224939004316529e-5,5.874171120294979,Down_in_T1R_R1,1.1076108742857134
A_23_P1043,C1orf106,C1orf106,C1orf106,FALSE,TRUE,TRUE,-1.0793478214761898,1.0321114570454546,-5.741617849805112,7.39577755410698e-7,8.33092478477421e-5,5.809297820641965,Down_in_T1R_R1,1.0793478214761898
A_23_P418031,IFFO2,IFFO2,IFFO2,FALSE,TRUE,TRUE,-1.001396735714285,2.946912215909091,-5.7385864788862,7.472726807183325e-7,8.33092478477421e-5,5.799517732272691,Down_in_T1R_R1,1.001396735714285
A_23_P401774,ELMOD1,ELMOD1,ELMOD1,FALSE,TRUE,TRUE,-1.0977101561904756,4.02320525,-5.736411822111774,7.528418971857845e-7,8.33092478477421e-5,5.792502022657859,Down_in_T1R_R1,1.0977101561904756
A_23_P145514,IL20RA,IL20RA,IL20RA,FALSE,TRUE,TRUE,-1.3516962219047612,1.768597531818182,-5.734736938643789,7.571593349145735e-7,8.335062345184596e-5,5.787098853810842,Down_in_T1R_R1,1.3516962219047612
A_23_P210330,LGALSL,LGALSL,LGALSL,FALSE,TRUE,TRUE,-1.067550807619047,3.445775286363636,-5.708580783057524,8.278681113786498e-7,8.782226463077183e-5,5.702743387291769,Down_in_T1R_R1,1.067550807619047
A_23_P53891,KLF5,KLF5,KLF5,FALSE,TRUE,TRUE,-1.2110068135714278,2.2099623902272727,-5.7069815336230265,8.323984224078878e-7,8.782226463077183e-5,5.6975871949758075,Down_in_T1R_R1,1.2110068135714278
A_23_P17914,PNPLA3,PNPLA3,PNPLA3,FALSE,TRUE,TRUE,-1.3956822686238086,-0.5326399510681818,-5.67509485319887,9.280507972496644e-7,9.475981473753096e-5,5.594817638226741,Down_in_T1R_R1,1.3956822686238086
A_33_P3232945,F2RL1,F2RL1,F2RL1,FALSE,TRUE,TRUE,-1.1490311602714276,-0.43058596202272725,-5.668075574837568,9.505321219087392e-7,9.612654032853164e-5,5.572204532558179,Down_in_T1R_R1,1.1490311602714276
A_33_P3213029,RNF43,RNF43,RNF43,FALSE,TRUE,TRUE,-1.0031568971761895,-0.7937938404318182,-5.6476128054203105,1.019206095646907e-6,1.0088677393281956e-4,5.50630301036911,Down_in_T1R_R1,1.0031568971761895
A_23_P100220,ESRP2,ESRP2,ESRP2,FALSE,TRUE,TRUE,-1.0491022562095231,0.00559546172727272,-5.646962074010651,1.0214690396301753e-6,1.0088677393281956e-4,5.504207807006497,Down_in_T1R_R1,1.0491022562095231
A_23_P154643,BMP7,BMP7,BMP7,FALSE,TRUE,TRUE,-1.0722067656619043,-1.150918953931818,-5.63718417302995,1.0560794165380485e-6,1.0353670890307964e-4,5.472729126312925,Down_in_T1R_R1,1.0722067656619043
A_23_P157865,TNC,TNC,TNC,FALSE,TRUE,TRUE,1.111153300476189,-0.1681631059090909,5.628578835618624,1.0875018597816444e-6,1.0399387126062592e-4,5.445031439863537,Up_in_T1R_R1,1.111153300476189
A_23_P56746,FAP,FAP,FAP,FALSE,TRUE,TRUE,1.0671381299999991,2.8274006204545454,5.626953419344871,1.0935405422432449e-6,1.0399387126062592e-4,5.439800417138334,Up_in_T1R_R1,1.0671381299999991
A_23_P371824,TUFT1,TUFT1,TUFT1,FALSE,TRUE,TRUE,-1.12715428542857,0.5572271840909091,-5.621581121901793,1.1137375050237233e-6,1.0415909693000627e-4,5.422512403169093,Down_in_T1R_R1,1.12715428542857
A_23_P71480,DEFB1,DEFB1,DEFB1,FALSE,TRUE,TRUE,-1.2071707064761896,2.436579284090909,-5.602560493878786,1.1882694642281065e-6,1.082554456720916e-4,5.361322552881146,Down_in_T1R_R1,1.2071707064761896
A_23_P500000,SCEL,SCEL,SCEL,FALSE,TRUE,TRUE,-1.2167563266666663,5.410475786363636,-5.592779416218968,1.2285044282408197e-6,1.1096439997990583e-4,5.3298679325362075,Down_in_T1R_R1,1.2167563266666663
A_23_P6535,KLHDC7B,KLHDC7B,KLHDC7B,FALSE,TRUE,TRUE,1.129506216047618,2.2062570111363637,5.583536463161124,1.2677682530746254e-6,1.1243964759734932e-4,5.300151071117981,Up_in_T1R_R1,1.129506216047618
A_23_P384044,CNIH3,CNIH3,CNIH3,FALSE,TRUE,TRUE,1.5068322175238087,-1.63971496,5.58268757106243,1.2714362119495876e-6,1.1243964759734932e-4,5.297422167867919,Up_in_T1R_R1,1.5068322175238087
A_33_P3302185,HS3ST6,HS3ST6,HS3ST6,FALSE,TRUE,TRUE,-1.035094997619047,3.615574975,-5.571758753442221,1.3196102178313422e-6,1.1410939187745856e-4,5.2622950793804515,Down_in_T1R_R1,1.035094997619047
A_23_P14986,HSD11B2,HSD11B2,HSD11B2,FALSE,TRUE,TRUE,-1.3596941683809505,1.86413906,-5.562853592117901,1.3602007652538948e-6,1.1545864808998522e-4,5.233679842032747,Down_in_T1R_R1,1.3596941683809505
A_23_P103486,CYP2J2,CYP2J2,CYP2J2,FALSE,TRUE,TRUE,-1.280006344509523,-0.31897075361363636,-5.556358904902214,1.3905836461265936e-6,1.1709711531685929e-4,5.212814542921863,Down_in_T1R_R1,1.280006344509523
A_24_P295590,RASSF4,RASSF4,RASSF4,FALSE,TRUE,TRUE,1.2776628514285708,4.556497159090909,5.548286046265443,1.4292902224138136e-6,1.1940505194046784e-4,5.186884191472919,Up_in_T1R_R1,1.2776628514285708
A_33_P3303372,PARD3,PARD3,PARD3,FALSE,TRUE,TRUE,-1.0539494788428567,0.37503160275,-5.5421711636743245,1.4593192181251705e-6,1.2094518889995276e-4,5.167246733810177,Down_in_T1R_R1,1.0539494788428567
A_23_P36187,SYT8,SYT8,SYT8,FALSE,TRUE,TRUE,-1.445457307095237,1.2562300795909092,-5.4974455907945075,1.6988482257559814e-6,1.2916135287618138e-4,5.023716321321548,Down_in_T1R_R1,1.445457307095237
A_23_P59388,DST,DST,DST,FALSE,TRUE,TRUE,-1.1258782999999994,3.4950914454545456,-5.485636842721974,1.768352138112161e-6,1.3348532425406655e-4,4.9858513160092945,Down_in_T1R_R1,1.1258782999999994
