feature_id,gene_symbol,gene_title,gene_symbol_raw,multiple_gene_symbols,has_gene_symbol,interpretable_probe,logFC_T1R_R1_vs_Borderline_non_reaction,average_expression,moderated_t,raw_p_value,adjusted_p_value,log_odds,regulation,abs_logFC
A_33_P3346552,RN28S1,RN28S1,RN28S1,FALSE,TRUE,TRUE,0.21717538342857137,1.1579387463636364,1.1110922783269015,0.2723930551144821,0.4462197758093817,-5.752125805060603,Not_significant,0.21717538342857137
A_23_P215634,IGFBP3,IGFBP3,IGFBP3,FALSE,TRUE,TRUE,-0.16998023705238083,0.10077646438636365,-1.1110273240900397,0.2724207143666246,0.4462197758093817,-5.752195431406156,Not_significant,0.16998023705238083
A_23_P2967,AP1G2,AP1G2,AP1G2,FALSE,TRUE,TRUE,0.0750559969523809,0.3415529919090909,1.110931987450862,0.2724613148554908,0.4462197758093817,-5.752297618568389,Not_significant,0.0750559969523809
A_33_P3350634,KIF22,KIF22,KIF22,FALSE,TRUE,TRUE,-0.08635329333333334,-1.7627676545454545,-1.1108880331973698,0.27248003485213307,0.4462197758093817,-5.752344728412999,Not_significant,0.08635329333333334
A_23_P111288,TMEM14C,TMEM14C,TMEM14C,FALSE,TRUE,TRUE,0.08653834919523805,-0.27794937247727275,1.1108864622339172,0.2724807039380153,0.4462197758093817,-5.752346412127424,Not_significant,0.08653834919523805
A_23_P408108,MTERF,MTERF,MTERF,FALSE,TRUE,TRUE,0.16234283795238075,-0.7825262743181818,1.1108635245153629,0.27249047342788085,0.4462197758093817,-5.75237099587238,Not_significant,0.16234283795238075
A_33_P3242493,PIBF1,PIBF1,PIBF1,FALSE,TRUE,TRUE,0.11326759978095235,0.6239459717727273,1.110405031053192,0.2726858040583196,0.4465050476120734,-5.7528622904772515,Not_significant,0.11326759978095235
A_23_P400984,PIKFYVE,PIKFYVE,PIKFYVE,FALSE,TRUE,TRUE,0.14612484951904747,0.6191401550681819,1.1103109987955675,0.2727258765765807,0.4465360699761879,-5.7529630262151645,Not_significant,0.14612484951904747
A_23_P144827,FBXL7,FBXL7,FBXL7,FALSE,TRUE,TRUE,0.120443731695238,0.24605420577272727,1.1101208805890397,0.2728069095258718,0.44663414715250394,-5.753166673150489,Not_significant,0.120443731695238
A_23_P82108,ZBTB2,ZBTB2,ZBTB2,FALSE,TRUE,TRUE,0.11084993961904756,-0.3052619335,1.1100301394071888,0.2728455915984531,0.44666287847764735,-5.753263859812028,Not_significant,0.11084993961904756
A_24_P210829,NME4,NME4,NME4,FALSE,TRUE,TRUE,-0.1434538537619047,-1.6745374256818182,-1.1098558413074642,0.27291990403849364,0.446715208832856,-5.753450517493027,Not_significant,0.1434538537619047
A_33_P3353712,RER1,RER1,RER1,FALSE,TRUE,TRUE,-0.05752038345238085,-0.00803611352272727,-1.1098240377583797,0.27293346510611094,0.446715208832856,-5.753484573261002,Not_significant,0.05752038345238085
A_23_P354027,KCTD11,KCTD11,KCTD11,FALSE,TRUE,TRUE,0.14504239692380932,0.8801581945,1.1097120367717286,0.27298122623965915,0.4467465116377418,-5.753604498429523,Not_significant,0.14504239692380932
A_32_P205624,SHC2,SHC2,SHC2,FALSE,TRUE,TRUE,-0.1730291366761904,0.5144842447272727,-1.1095894438328893,0.27303351092302275,0.446797482724451,-5.753735751824054,Not_significant,0.1730291366761904
A_23_P48669,CDKN3,CDKN3,CDKN3,FALSE,TRUE,TRUE,0.09739231619047609,-3.503383359090909,1.109429326679498,0.27310180997332945,0.4468746501197098,-5.753907159646972,Not_significant,0.09739231619047609
A_23_P346006,CCPG1,CCPG1,CCPG1,FALSE,TRUE,TRUE,0.11828337528571414,0.9570791634090908,1.1091780769799977,0.27320900656178065,0.4470154484200183,-5.7541760790889445,Not_significant,0.11828337528571414
A_23_P87049,SORL1,SORL1,SORL1,FALSE,TRUE,TRUE,0.14176361653333328,-0.11602990227272728,1.1089534959609295,0.27330485002555127,0.4471178009849918,-5.754416405566644,Not_significant,0.14176361653333328
A_23_P156319,LARP1,LARP1,LARP1,FALSE,TRUE,TRUE,-0.05187762609523803,-0.5438771027272727,-1.1089323595720997,0.27331387153321796,0.4471178009849918,-5.754439021466479,Not_significant,0.05187762609523803
A_23_P35576,ZNF518A,ZNF518A,ZNF518A,FALSE,TRUE,TRUE,0.1081619589999998,0.9234210047727271,1.1085426826794558,0.27348023249219605,0.4473207084007937,-5.75485590204867,Not_significant,0.1081619589999998
A_33_P3447441,LOC202025,LOC202025,LOC202025,FALSE,TRUE,TRUE,0.1368483738095237,2.184774847727273,1.1084168926331028,0.2735339500817226,0.44737395101193905,-5.754990444030788,Not_significant,0.1368483738095237
A_33_P3215575,ARHGEF10L,ARHGEF10L,ARHGEF10L,FALSE,TRUE,TRUE,0.08210530380952373,2.310510018181818,1.1082444253790242,0.27360761289854657,0.447439733137868,-5.755174887355464,Not_significant,0.08210530380952373
A_24_P816384,UBE2Q2P1,UBE2Q2P1,UBE2Q2P1,FALSE,TRUE,TRUE,-0.12513539219047606,1.3579648677272729,-1.108174040040153,0.2736376793404656,0.447439733137868,-5.755250152431601,Not_significant,0.12513539219047606
A_23_P397019,DNAJC25,DNAJC25,DNAJC25,FALSE,TRUE,TRUE,0.12205506251428556,-0.3014607665909091,1.107785083345615,0.2738038717051691,0.4476422209437233,-5.755665993551364,Not_significant,0.12205506251428556
A_23_P160503,GLRX2,GLRX2,GLRX2,FALSE,TRUE,TRUE,0.07940016000000001,-1.4855689727272727,1.107594648512732,0.2738852661760544,0.44774065943979313,-5.755869540772801,Not_significant,0.07940016000000001
A_33_P3712341,CXCL12,CXCL12,CXCL12,FALSE,TRUE,TRUE,0.2707791704761902,3.1513011954545456,1.1071833819431318,0.2740611054687156,0.44797727279610766,-5.75630901219317,Not_significant,0.2707791704761902
